metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1727650555,0.147100,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
http_req_failed,1727650555,0.000000,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
checks,1727650555,1.000000,GET whirlpool.net.au,,,,,,,,News,,,,,,,
t_get_news,1727650555,23.721300,,,,,,,,,News,,,,,,,
data_sent,1727650555,84.000000,,,,,,,,,News,,,,,,,
data_received,1727650555,16346.000000,,,,,,,,,News,,,,,,,
iteration_duration,1727650555,23.721300,,,,,,,,,News,,,,,,,
iterations,1727650555,1.000000,,,,,,,,,News,,,,,,,
http_reqs,1727650556,1.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_duration,1727650556,70.495900,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_blocked,1727650556,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_connecting,1727650556,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_tls_handshaking,1727650556,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_sending,1727650556,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_waiting,1727650556,69.964600,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_receiving,1727650556,0.531300,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_failed,1727650556,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
checks,1727650556,1.000000,whirlpool.net.au/wiki/,,,,,,,,Knowledge,,,,,,,
t_get_knowledge,1727650556,70.495900,,,,,,,,,Knowledge,,,,,,,
checks,1727650556,1.000000,knowledge check,,,,,,,,Knowledge,,,,,,,
data_sent,1727650556,132.000000,,,,,,,,,Knowledge,,,,,,,
data_received,1727650556,28966.000000,,,,,,,,,Knowledge,,,,,,,
iteration_duration,1727650556,71.018900,,,,,,,,,Knowledge,,,,,,,
iterations,1727650556,1.000000,,,,,,,,,Knowledge,,,,,,,
vus,1727650556,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650556,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650557,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_duration,1727650557,42.414100,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_blocked,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_connecting,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_tls_handshaking,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_sending,1727650557,0.267800,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_waiting,1727650557,41.506900,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_receiving,1727650557,0.639400,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_failed,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
checks,1727650557,1.000000,GET forums.whirlpool.net.au,,,,,,,,Forum,,,,,,,
t_get_discussions,1727650557,42.414100,,,,,,,,,Forum,,,,,,,
http_reqs,1727650557,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/156,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/156,,
http_req_duration,1727650557,35.743800,,,,true,,GET,https://forums.whirlpool.net.au/forum/156,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/156,,
http_req_blocked,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/156,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/156,,
http_req_connecting,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/156,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/156,,
http_req_tls_handshaking,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/156,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/156,,
http_req_sending,1727650557,0.149800,,,,true,,GET,https://forums.whirlpool.net.au/forum/156,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/156,,
http_req_waiting,1727650557,33.640500,,,,true,,GET,https://forums.whirlpool.net.au/forum/156,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/156,,
http_req_receiving,1727650557,1.953500,,,,true,,GET,https://forums.whirlpool.net.au/forum/156,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/156,,
http_req_failed,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/156,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/156,,
checks,1727650557,1.000000,GET forums.whirlpool.net.au/forum/${header},,,,,,,,Forum,,,,,,,
t_get_header,1727650557,35.743800,,,,,,,,,Forum,,,,,,,
http_reqs,1727650557,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,,
http_req_duration,1727650557,109.198300,,,,true,,GET,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,,
http_req_blocked,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,,
http_req_connecting,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,,
http_req_tls_handshaking,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,,
http_req_sending,1727650557,0.640400,,,,true,,GET,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,,
http_req_waiting,1727650557,107.712400,,,,true,,GET,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,,
http_req_receiving,1727650557,0.845500,,,,true,,GET,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,,
http_req_failed,1727650557,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3w8yx718?p=-1#bottom,,
checks,1727650557,1.000000,forums.whirlpool.net.au/thread/{thread},,,,,,,,Forum,,,,,,,
t_get_thread,1727650557,109.198300,,,,,,,,,Forum,,,,,,,
data_sent,1727650557,374.000000,,,,,,,,,Forum,,,,,,,
data_received,1727650557,146908.000000,,,,,,,,,Forum,,,,,,,
iteration_duration,1727650557,195.703200,,,,,,,,,Forum,,,,,,,
iterations,1727650557,1.000000,,,,,,,,,Forum,,,,,,,
vus,1727650557,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650557,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650558,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gadgets,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gadgets,,
http_req_duration,1727650558,350.174800,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gadgets,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gadgets,,
http_req_blocked,1727650558,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gadgets,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gadgets,,
http_req_connecting,1727650558,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gadgets,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gadgets,,
http_req_tls_handshaking,1727650558,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gadgets,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gadgets,,
http_req_sending,1727650558,0.618000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gadgets,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gadgets,,
http_req_waiting,1727650558,347.773500,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gadgets,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gadgets,,
http_req_receiving,1727650558,1.783300,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gadgets,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gadgets,,
http_req_failed,1727650558,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gadgets,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gadgets,,
checks,1727650558,1.000000,forums.whirlpool.net.au/search,,,,,,,,Search,,,,,,,
t_get_search,1727650558,350.174800,,,,,,,,,Search,,,,,,,
vus,1727650558,1.000000,,,,,,,,,,,,,,,,
vus_max,1727650558,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650558,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3m01kk4z,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3m01kk4z,,
http_req_duration,1727650558,82.685200,,,,true,,GET,https://forums.whirlpool.net.au/archive/3m01kk4z,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3m01kk4z,,
http_req_blocked,1727650558,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3m01kk4z,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3m01kk4z,,
http_req_connecting,1727650558,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3m01kk4z,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3m01kk4z,,
http_req_tls_handshaking,1727650558,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3m01kk4z,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3m01kk4z,,
http_req_sending,1727650558,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3m01kk4z,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3m01kk4z,,
http_req_waiting,1727650558,81.249700,,,,true,,GET,https://forums.whirlpool.net.au/archive/3m01kk4z,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3m01kk4z,,
http_req_receiving,1727650558,1.435500,,,,true,,GET,https://forums.whirlpool.net.au/archive/3m01kk4z,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3m01kk4z,,
http_req_failed,1727650558,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3m01kk4z,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3m01kk4z,,
checks,1727650558,1.000000,forums.whirlpool.net.au/archive/{item},,,,,,,,Search,,,,,,,
t_get_search_item,1727650558,82.685200,,,,,,,,,Search,,,,,,,
data_sent,1727650558,533.000000,,,,,,,,,Search,,,,,,,
data_received,1727650558,136053.000000,,,,,,,,,Search,,,,,,,
iteration_duration,1727650558,439.869400,,,,,,,,,Search,,,,,,,
iterations,1727650558,1.000000,,,,,,,,,Search,,,,,,,
vus,1727650559,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650559,4.000000,,,,,,,,,,,,,,,,
vus,1727650560,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650560,4.000000,,,,,,,,,,,,,,,,
vus,1727650561,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650561,4.000000,,,,,,,,,,,,,,,,
vus,1727650562,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650562,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650563,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_duration,1727650563,28.883900,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_blocked,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_connecting,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_tls_handshaking,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_sending,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_waiting,1727650563,28.105500,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_receiving,1727650563,0.778400,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_failed,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
checks,1727650563,1.000000,GET forums.whirlpool.net.au,,,,,,,,Forum,,,,,,,
t_get_discussions,1727650563,28.883900,,,,,,,,,Forum,,,,,,,
http_reqs,1727650563,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/130,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/130,,
http_req_duration,1727650563,45.343100,,,,true,,GET,https://forums.whirlpool.net.au/forum/130,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/130,,
http_req_blocked,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/130,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/130,,
http_req_connecting,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/130,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/130,,
http_req_tls_handshaking,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/130,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/130,,
http_req_sending,1727650563,0.307000,,,,true,,GET,https://forums.whirlpool.net.au/forum/130,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/130,,
http_req_waiting,1727650563,43.386400,,,,true,,GET,https://forums.whirlpool.net.au/forum/130,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/130,,
http_req_receiving,1727650563,1.649700,,,,true,,GET,https://forums.whirlpool.net.au/forum/130,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/130,,
http_req_failed,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/130,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/130,,
checks,1727650563,1.000000,GET forums.whirlpool.net.au/forum/${header},,,,,,,,Forum,,,,,,,
t_get_header,1727650563,45.343100,,,,,,,,,Forum,,,,,,,
http_reqs,1727650563,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,,
http_req_duration,1727650563,84.675900,,,,true,,GET,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,,
http_req_blocked,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,,
http_req_connecting,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,,
http_req_tls_handshaking,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,,
http_req_sending,1727650563,0.256500,,,,true,,GET,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,,
http_req_waiting,1727650563,84.261300,,,,true,,GET,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,,
http_req_receiving,1727650563,0.158100,,,,true,,GET,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,,
http_req_failed,1727650563,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/94k60j5p?p=-1#bottom,,
checks,1727650563,1.000000,forums.whirlpool.net.au/thread/{thread},,,,,,,,Forum,,,,,,,
t_get_thread,1727650563,84.675900,,,,,,,,,Forum,,,,,,,
data_sent,1727650563,636.000000,,,,,,,,,Forum,,,,,,,
data_received,1727650563,140011.000000,,,,,,,,,Forum,,,,,,,
iteration_duration,1727650563,181.724700,,,,,,,,,Forum,,,,,,,
iterations,1727650563,1.000000,,,,,,,,,Forum,,,,,,,
vus,1727650563,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650563,4.000000,,,,,,,,,,,,,,,,
vus,1727650564,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650564,4.000000,,,,,,,,,,,,,,,,
vus,1727650565,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650565,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650566,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gaming,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gaming,,
http_req_duration,1727650566,439.357300,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gaming,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gaming,,
http_req_blocked,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gaming,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gaming,,
http_req_connecting,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gaming,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gaming,,
http_req_tls_handshaking,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gaming,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gaming,,
http_req_sending,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gaming,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gaming,,
http_req_waiting,1727650566,437.015800,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gaming,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gaming,,
http_req_receiving,1727650566,2.341500,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gaming,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gaming,,
http_req_failed,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=gaming,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=gaming,,
checks,1727650566,1.000000,forums.whirlpool.net.au/search,,,,,,,,Search,,,,,,,
t_get_search,1727650566,439.357300,,,,,,,,,Search,,,,,,,
http_reqs,1727650566,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/91mxpjqj,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/91mxpjqj,,
http_req_duration,1727650566,86.571500,,,,true,,GET,https://forums.whirlpool.net.au/archive/91mxpjqj,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/91mxpjqj,,
http_req_blocked,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/91mxpjqj,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/91mxpjqj,,
http_req_connecting,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/91mxpjqj,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/91mxpjqj,,
http_req_tls_handshaking,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/91mxpjqj,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/91mxpjqj,,
http_req_sending,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/91mxpjqj,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/91mxpjqj,,
http_req_waiting,1727650566,85.057200,,,,true,,GET,https://forums.whirlpool.net.au/archive/91mxpjqj,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/91mxpjqj,,
http_req_receiving,1727650566,1.514300,,,,true,,GET,https://forums.whirlpool.net.au/archive/91mxpjqj,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/91mxpjqj,,
http_req_failed,1727650566,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/91mxpjqj,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/91mxpjqj,,
checks,1727650566,1.000000,forums.whirlpool.net.au/archive/{item},,,,,,,,Search,,,,,,,
t_get_search_item,1727650566,86.571500,,,,,,,,,Search,,,,,,,
data_sent,1727650566,772.000000,,,,,,,,,Search,,,,,,,
data_received,1727650566,150798.000000,,,,,,,,,Search,,,,,,,
iteration_duration,1727650566,528.231400,,,,,,,,,Search,,,,,,,
iterations,1727650566,1.000000,,,,,,,,,Search,,,,,,,
vus,1727650566,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650566,4.000000,,,,,,,,,,,,,,,,
vus,1727650567,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650567,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650568,1.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_duration,1727650568,93.387000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_blocked,1727650568,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_connecting,1727650568,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_tls_handshaking,1727650568,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_sending,1727650568,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_waiting,1727650568,92.000400,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_receiving,1727650568,1.386600,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_failed,1727650568,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
checks,1727650568,1.000000,whirlpool.net.au/wiki/,,,,,,,,Knowledge,,,,,,,
t_get_knowledge,1727650568,93.387000,,,,,,,,,Knowledge,,,,,,,
checks,1727650568,1.000000,knowledge check,,,,,,,,Knowledge,,,,,,,
data_sent,1727650568,180.000000,,,,,,,,,Knowledge,,,,,,,
data_received,1727650568,28975.000000,,,,,,,,,Knowledge,,,,,,,
iteration_duration,1727650568,93.387000,,,,,,,,,Knowledge,,,,,,,
iterations,1727650568,1.000000,,,,,,,,,Knowledge,,,,,,,
